"osm_id";"ref_insee"
-1668051;"24354"
-23772;"78322"
-1698461;"18054"
-1050553;"15040"
-2773442;"51456"
-3071075;"52377"
-54545;"59451"
-1079412;"60485"
-111604;"25111"
-300488;"18032"
-58072;"59303"
-2442882;"57681"
-107582;"72011"
-74168;"02781"
-1070735;"48098"
-89869;"74242"
-2992161;"55044"
-142768;"12151"
-1180852;"62557"
-2931043;"19093"
-1107264;"50063"
-138443;"43142"
-116509;"12197"
-55858;"59312"
-2735207;"51170"
-2690498;"83111"
-279990;"33453"
-2322442;"43156"
-1337404;"77066"
-358247;"22140"
-2247000;"47192"
-1958337;"09304"
-975351;"50644"
-2967073;"55132"
-550090;"27611"
-391721;"61138"
-2247508;"61429"
-120236;"57276"
-94134;"25295"
-128239;"32462"
-55241;"59563"
-2862879;"27472"
-135518;"07227"
-124215;"07088"
-2208036;"62831"
-1774569;"49228"
-2742510;"51626"
-153701;"02763"
-2247303;"57754"
-56840;"59393"
-2930282;"30303"
-122932;"42110"
-3013116;"76380"
-85864;"67039"
-1107352;"50368"
-1070845;"11138"
-120269;"23248"
-1996186;"242200780"
-2574176;"53256"
-1978415;"249500471"
-2459076;"54467"
-2144172;"83074"
-1840614;"09159"
-198265;"60511"
-3158102;"27310"
-269956;"60597"
-1188507;"62624"
-108429;"35072"
-2985474;"55159"
-417499;"51623"
-146647;"01400"
-167634;"49188"
-153133;"02455"
-557442;"70410"
-151077;"02130"
-102721;"06007"
-104911;"74252"
-77777;"37171"
-1224556;"70143"
-158951;"14158"
-381053;"22274"
-151108;"02169"
-55563;"59531"
-2815337;"89486"
-1652956;"561"
-122335;"43229"
-189445;"38263"
-88845;"67492"
-2128952;"240400374"
-2678823;"10188"
-909650;"35322"
-386047;"30226"
-116152;"87099"
-2235979;"43101"
-140313;"86160"
-554048;"95660"
-18510;"69384"
-2692246;"62578"
-1573882;"81317"
-113072;"54028"
-2718651;"51186"
-120199;"23211"
-118796;"23129"
-139526;"01024"
-155369;"21622"
-196161;"02362"
-945267;"42138"
-390188;"64409"
-68420;"67362"
-285729;"41074"
-3323294;"27268"
-1952526;"57662"
-157283;"44048"
-2886760;"26318"
-75573;"25110"
-2142784;"11189"
-2134840;"240100800"
-1707881;"54231"
-3009708;"76520"
-1216556;"62845"
-155543;"39097"
-149651;"45160"
-2732577;"245101043"
-146643;"01064"
-142955;"35225"
-153761;"88379"
-139672;"59260"
-2928171;"30108"
-1383635;"61083"
-2900970;"03309"
-120059;"03162"
-104334;"33474"
-3018649;"76025"
-1166771;"67061"
-611562;"70151"
-2333173;"65077"
-2088375;"245900857"
-1376078;"06041"
-74001;"02190"
-2080783;"246000376"
-154668;"17022"
-2538194;"65474"
-415026;"10162"
-233279;"28388"
-1152129;"57236"
-113889;"90006"
-1468665;"249200015"
-122935;"42186"
-114800;"87020"
-1388293;"77133"
-3238668;"24121"
-383256;"30196"
-1613853;"70200"
-2117159;"28412"
-192824;"14433"
-88968;"91691"
-1920725;"76578"
-1578704;"07297"
-145743;"21248"
-79872;"05136"
-134428;"42157"
-75142;"67152"
-569307;"95177"
-898752;"36137"
-233509;"28347"
-107627;"72361"
-1537526;"55293"
-1135467;"62079"
-947755;"89454"
-273625;"41295"
-75383;"74209"
-3287235;"08085"
-163827;"34023"
-125538;"63345"
-973237;"35113"
-132491;"21020"
-148697;"39377"
-138305;"21650"
-111402;"16116"
-2966194;"55350"
-2081506;"11371"
-388892;"18069"
-1001375;"53109"
-88609;"33096"
-2149993;"247300668"
-1663806;"97311"
-1274180;"39092"
-104345;"33225"
-2710997;"51634"
-56313;"59284"
-157738;"45158"
-74574;"33212"
-56235;"59405"
-1889534;"16115"
-3186757;"52066"
-443157;"50087"
-3209308;"52124"
-1379906;"40238"
-55390;"59036"
-556073;"50581"
-3018818;"76597"
-3016890;"76590"
-1930610;"26277"
-75021;"60616"
-140128;"01385"
-117206;"12111"
-168593;"64484"
-147951;"39555"
-3012393;"61164"
-295426;"67304"
-2615130;"89367"
-309382;"69054"
-124666;"17110"
-1981175;"200023281"
-3233088;"71249"
-418113;"51569"
-76137;"40226"
-161352;"31117"
-1910232;"51132"
-116618;"87143"
-149348;"02037"
-134223;"35140"
-2143458;"36152"
-1466533;"31294"
-124550;"88064"
-153864;"08174"
-2962248;"24367"
-127848;"26101"
-2598086;"30053"
-897900;"95028"
-118074;"23001"
-155559;"39389"
-1202314;"76420"
-1172422;"71387"
-148762;"45019"
-387149;"22223"
-118367;"23048"
-2167698;"200022986"
-148964;"84046"
-74157;"59237"
-2740247;"80302"
-2151569;"247400823"
-3178487;"52042"
-117249;"87187"
-2150270;"247300825"
-118179;"90035"
-106665;"76022"
-139678;"35193"
-3241725;"24574"
-971981;"05181"
-138516;"17395"
-138474;"95026"
-3161299;"27687"
-298945;"89105"
-118092;"23008"
-2429069;"57358"
-1340512;"33493"
-374900;"60644"
-149370;"02050"
-1122554;"62064"
-1121026;"62046"
-124195;"36089"
-2102285;"09057"
-411190;"76305"
-120029;"23196"
-104260;"74168"
-303232;"89095"
-1425077;"77216"
-1551115;"47266"
-404713;"80633"
-1656736;"242913317"
-1279408;"33128"
-286789;"62334"
-179480;"62491"
-70258;"13024"
-2087180;"64041"
-1327431;"25616"
-93873;"44131"
-1547295;"60258"
-117874;"17153"
-1966999;"40323"
-557993;"95213"
-107769;"84051"
-283803;"48195"
-1130906;"67404"
-152313;"02293"
-168998;"14211"
-111599;"45257"
-3190031;"52076"
-3080651;"52301"
-3259089;"08408"
-135740;"2A336"
-178358;"49120"
-104896;"74196"
-118725;"23092"
-145168;"21278"
-83985;"67310"
-1283657;"60296"
-172711;"37180"
-2540918;"65177"
-76775;"26339"
-2266349;"65317"
-148821;"01005"
-396136;"30263"
-1155986;"62298"
-107647;"72283"
-2156088;"240600528"
-2721780;"246401624"
-108221;"84006"
-109407;"94069"
-1121666;"67234"
-2006557;"27355"
-113624;"76402"
-391717;"61317"
-1772729;"51165"
-2323360;"65411"
-180751;"14353"
-1410562;"10247"
-1163209;"57415"
-3098137;"52070"
-2084436;"66146"
-2063488;"09104"
-119796;"23182"
-157305;"76655"
-1573431;"58245"
-2501752;"245400601"
-1460192;"81017"
-411551;"50213"
-122700;"63288"
-145775;"95316"
-124505;"46176"
-113732;"03246"
-107231;"76593"
-146022;"35308"
-1978607;"11193"
-1395135;"57713"
-287953;"62059"
-18363;"66017"
-1125559;"53231"
-2982698;"55123"
-1622222;"81264"
-1361845;"60691"
-3251667;"24170"
-2996370;"10182"
-119953;"43084"
-2422108;"65421"
-1322935;"77287"
-2997183;"10092"
-128262;"32061"
-116669;"87166"
-3272204;"08452"
-2479540;"15112"
-1602394;"81234"
-1107355;"50289"
-74689;"06155"
-3201166;"89331"
-533706;"60590"
-3044662;"61342"
-360330;"63054"
-120688;"19082"
-1839702;"54024"
-105291;"16086"
-2098609;"245000252"
-2196135;"64121"
-2429339;"65073"
-1597905;"27305"
-166774;"64558"
-3081544;"52248"
-68009;"27020"
-2751162;"51524"
-400211;"22383"
-2788606;"03276"
-1812399;"62665"
-1279487;"33052"
-149344;"02027"
-107200;"74287"
-135671;"81186"
-3250569;"24517"
-126507;"17404"
-1175496;"62777"
-80333;"68313"
-971051;"50154"
-162850;"93015"
-2720104;"244701439"
-3205504;"52256"
-150135;"79174"
-2605578;"2A310"
-136585;"82061"
-412712;"50007"
-1642257;"122"
-367222;"22071"
-1920872;"247000318"
-55061;"59283"
-2172742;"7510413"
-146326;"24461"
-2268458;"71147"
-285736;"41083"
-2978807;"55048"
-160882;"31402"
-142070;"07044"
-79405;"44070"
-2459569;"65321"
-113761;"17093"
-2952924;"02162"
-2098064;"245100524"
-149110;"45050"
-2083771;"245901145"
-185404;"14389"
-164081;"34072"
-139217;"69118"
-117752;"87133"
-147109;"14109"
-1111051;"38428"
-280605;"14734"
-1364300;"77295"
-280547;"41036"
-115527;"87077"
-569470;"50378"
-124648;"17096"
-93194;"74088"
-1924199;"249100504"
-2939460;"19228"
-2758021;"51377"
-1999587;"15256"
-148221;"45266"
-1624718;"24359"
-138383;"43025"
-3071356;"52406"
-241067;"14545"
-1982875;"08180"
-1335783;"25382"
-138973;"01406"
-1419548;"77328"
-2165054;"28287"
-280695;"28036"
-2958751;"54023"
-2665911;"240400457"
-2960885;"54497"
-192374;"69204"
-139348;"21441"
-155005;"31312"
-138328;"59448"
-122680;"25212"
-271432;"86221"
-1205321;"63333"
-136153;"31219"
-3333926;"71527"
-164377;"45016"
-149278;"21524"
-123556;"46307"
-1540548;"57680"
-85847;"16138"
-89468;"33179"
-2246057;"11098"
-2128644;"200006047"
-2804642;"47082"
-144873;"21646"
-1371234;"81121"
-107499;"72150"
-419138;"02480"
-216360;"77014"
-303270;"89039"
-2678717;"240700815"
-325721;"49167"
-145274;"21085"
-136383;"21476"
-1245489;"37039"
-933171;"88291"
-272383;"49198"
-957712;"89333"
-139318;"59272"
-74706;"78484"
-939593;"42106"
-107058;"42020"
-137541;"21578"
-2746188;"08082"
-145221;"24126"
-75963;"40330"
-2884093;"62803"
-2679672;"51188"
-1217245;"91284"
-164215;"37009"
-227178;"16164"
-1377292;"12285"
-414456;"13064"
-123182;"34097"
-396718;"16425"
-3074731;"52217"
-1999512;"15091"
-1210977;"62781"
-2733908;"51100"
-3324312;"61071"
-2545279;"62142"
-2438727;"57070"
-396595;"36194"
-139176;"01154"
-2643865;"51082"
-276764;"79098"
-122313;"46039"
-2073501;"60475"
-111309;"16030"
-357819;"22184"
-120764;"19100"
-1392742;"11110"
-139369;"21147"
-2025036;"246700819"
-1356864;"31237"
-31343;"78455"
-109919;"31478"
-163818;"34039"
-120955;"95127"
-557591;"70181"
-388828;"18133"
-153653;"17325"
-148704;"39182"
-76088;"40002"
-916221;"55125"
-80071;"77288"
-1804789;"60612"
-959276;"78108"
-111012;"33391"
-1538673;"61269"
-368650;"57407"
-86329;"88032"
-153699;"02756"
-81816;"38271"
-148743;"39462"
-1771467;"71198"
-402240;"18268"
-296050;"70269"
-942790;"70357"
-124990;"56024"
-123353;"57724"
-108106;"84095"
-3311483;"61090"
-1647420;"24466"
-1412539;"31593"
-3319465;"61413"
-1707946;"54398"
-383692;"28069"
-277231;"86280"
-2673357;"76254"
-2066400;"36030"
-1959473;"64448"
-117750;"42330"
-957746;"89441"
-75655;"01118"
-280611;"14738"
-145612;"21663"
-140761;"01214"
-2168473;"243400686"
-1017380;"64306"
-295507;"49264"
-1281643;"243300795"
-1347146;"38020"
-1663056;"243700754"
-147840;"39434"
-56237;"59176"
-151227;"21483"
-142107;"60543"
-2918640;"66150"
-85840;"67028"
-107096;"42108"
-2188149;"7510519"
-78851;"06044"
-1198634;"62664"
-2678057;"10120"
-2936274;"19142"
-1605937;"41080"
-124449;"83008"
-111011;"33507"
-76767;"26165"
-1016033;"50165"
-403055;"77373"
-1964153;"64186"
-127146;"32023"
-107906;"35047"
-273619;"41128"
-2910948;"27271"
-156357;"85222"
-115831;"12033"
-3117910;"2B077"
-1248155;"18041"
-1209794;"11074"
-380346;"50348"
-107008;"76114"
-78684;"26049"
-1014491;"50290"
-1870563;"16021"
-135836;"21228"
-107913;"35027"
-3016826;"76752"
-1902295;"36054"
-147752;"39446"
-384536;"02008"
-163150;"34011"
-76660;"37104"
-2817526;"245400171"
-1845490;"16194"
-1244795;"76271"
-135631;"81066"
-361454;"06091"
-141912;"25278"
-2123924;"09196"
-76707;"74268"
-1952587;"04124"
-1395126;"57427"
-571129;"67046"
-2101899;"09114"
-74022;"02767"
-1364914;"89041"
-1249434;"49128"
-957111;"78655"
-105041;"74298"
-3061817;"71565"
-165396;"45343"
-2081845;"246000566"
-1659965;"722"
-975768;"50195"
-896173;"37085"
-124188;"36084"
-112026;"68359"
-2674798;"62472"
-955142;"67252"
-80350;"68180"
-280495;"14616"
-1837897;"09020"
-419159;"02503"
-145703;"01030"
-1376199;"40235"
-88810;"38314"
-86995;"16374"
-160917;"45243"
-197039;"05057"
-75221;"74244"
-1029672;"36104"
-1231310;"60108"
-280712;"41151"
-280388;"14659"
-2606569;"1411801"
-157383;"76221"
-3010001;"64182"
-1108835;"63440"
-75528;"78474"
-1189793;"63195"
-1281123;"33143"
-272627;"28220"
-145866;"01193"
-3058769;"15124"
-1363088;"80588"
-196158;"60052"
-384254;"30012"
-1550629;"76046"
-539040;"71451"
-282504;"89245"
-120085;"03205"
-74092;"71475"
-2433648;"241400670"
-1647691;"248200131"
-1354392;"38351"
-1113142;"27038"
-167608;"64489"
-1735485;"24558"
-1077526;"63098"
-3281818;"08236"
-184461;"38228"
-117891;"17391"
-1777265;"60187"
-255727;"34204"
-1700158;"07130"
-130979;"14515"
-106461;"74053"
-2995929;"10009"
-180467;"38038"
-381128;"22174"
-153876;"08040"
-106787;"57020"
-1206419;"62737"
-111062;"45312"
-919539;"53110"
-571544;"70444"
-145623;"78559"
-107238;"16415"
-904717;"52469"
-93901;"44136"
-146345;"24573"
-1776907;"09178"
-172209;"14297"
-141095;"21097"
-3065628;"43072"
-404415;"77498"
-155902;"17053"
-276428;"34322"
-7376;"40"
-2073952;"57372"
-152910;"17427"
-56244;"59414"
-2906357;"71324"
-1773356;"61454"
-82692;"90081"
-386512;"39126"
-115727;"87081"
-2738920;"11401"
-191039;"38485"
-122796;"56105"
-76077;"30323"
-2142980;"36157"
-127709;"16066"
-3012013;"76356"
-2982097;"55497"
-144325;"21047"
-111076;"63019"
-123067;"46130"
-2183005;"246401822"
-147392;"44056"
-107399;"72142"
-2963005;"54317"
-1159665;"57173"
-120552;"19020"
-1665814;"244900643"
-394455;"18261"
-2005863;"243500584"
-2565211;"12003"
-1664319;"33172"
-3318845;"27172"
-2755967;"76602"
-107679;"72118"
-226966;"38071"
-222105;"77179"
-376336;"33250"
-3061083;"43093"
-279194;"14469"
-179418;"44107"
-3347849;"80679"
-531690;"27444"
-414487;"77400"
-357933;"22345"
-1610576;"10003"
-127114;"63031"
-113088;"54504"
-386085;"30277"
-337903;"29222"
-390771;"30308"
-72113;"13054"
-3226743;"2B183"
-74122;"02429"
-73982;"02064"
-238275;"28109"
-133914;"14658"
-144884;"82105"
-125334;"70317"
-2014459;"61107"
-938776;"88241"
-2846880;"03178"
-1756400;"47181"
-9527;"75106"
-159039;"65031"
-73993;"13010"
-1113941;"53179"
-150547;"56018"
-145965;"24272"
-1424216;"54400"
-2844976;"03147"
-2095536;"28411"
-164933;"45070"
-280480;"14674"
-145836;"21518"
-68066;"59581"
-1433701;"60227"
-2307313;"25434"
-418843;"52426"
-124358;"46193"
-909475;"35091"
-79735;"26240"
-416643;"02646"
-167724;"64209"
-1155339;"67463"
-156740;"21340"
-123514;"46289"
-82891;"38348"
-1014440;"50518"
-456862;"60437"
-152624;"21167"
-116096;"42005"
-76952;"26061"
-2169712;"246300784"
-114367;"80387"
-1889154;"80627"
-393284;"53130"
-135597;"07036"
-1228408;"61508"
-402786;"77146"
-168851;"38019"
-409368;"22134"
-97221;"33001"
-173350;"38476"
-403505;"18038"
-146851;"35347"
-2531274;"64441"
-113021;"54514"
-86600;"35334"
-2673321;"76406"
-918376;"42049"
-453805;"29179"
-2989340;"24154"
-145019;"82167"
-114424;"78048"
-1771365;"47302"
-2971577;"55508"
-169831;"38336"
-149742;"56003"
-149673;"79134"
-117115;"36129"
-96764;"13047"
-1656740;"242900637"
-1979571;"249500497"
-2614181;"51016"
-1173690;"67002"
-406170;"50107"
-120706;"57396"
-287905;"97233"
-140485;"39561"
-1375203;"77254"
-102857;"242504496"
-3210388;"47122"
-123505;"46250"
-104760;"76020"
-76211;"33068"
-2168482;"243400553"
-2693451;"2B124"
-301590;"49085"
-3016468;"76325"
-1374446;"40023"
-89023;"91135"
-333057;"49001"
-113128;"54312"
-117016;"88486"
-2693248;"248800625"
-2079442;"09070"
-145280;"24191"
-2168813;"243000262"
-2151604;"240500439"
-910704;"80284"
-1347500;"38052"
-83673;"26006"
-1235974;"62346"
-904002;"87120"
-79896;"84060"
-1021463;"78565"
-3058938;"15162"
-1548900;"19140"
-146727;"79042"
-88681;"26145"
-125447;"63189"
-2417172;"71248"
-2331003;"2B302"
-281003;"14651"
-146245;"56154"
-83171;"41294"
-279198;"14474"
-1684815;"211"
-252639;"69052"
-2144551;"04069"
-78316;"73164"
-2573298;"07072"
-161219;"70207"
-140521;"01404"
-911893;"67531"
-901577;"60629"
-2063633;"09258"
-1380640;"77141"
-2962507;"54014"
-138740;"38184"
-2947170;"02834"
-357050;"49028"
-252609;"69067"
-114077;"73306"
-147878;"39160"
-54737;"11262"
-1230278;"60188"
-1919094;"245000468"
-1646561;"37275"
-53453;"59591"
-2755738;"62368"
-157303;"58105"
-1403886;"31345"
-1446284;"43003"
-2951136;"24409"
-1108715;"19113"
-3015904;"76405"
-152019;"79259"
-1715695;"43160"
-390741;"30154"
-1354455;"245614425"
-2699368;"47026"
-1276841;"89025"
-1370209;"09245"
-2678626;"240700674"
-278807;"29007"
-2079969;"11030"
-1524575;"15200"
-152089;"25433"
-140989;"76536"
-120072;"03190"
-75500;"85303"
-1772472;"51280"
-1393352;"10212"
-1391841;"77019"
-453048;"25604"
-170096;"85295"
-76060;"86226"
-908171;"67499"
-252629;"69177"
-122701;"63443"
-49540;"78621"
-384066;"30338"
-357932;"22332"
-155568;"17211"
-74167;"02280"
-906732;"35255"
-2946147;"19001"
-1983308;"249500448"
-124644;"17092"
-1761157;"04085"
-280528;"14693"
-1656905;"143"
-148726;"39218"
-127973;"73298"
-1161612;"57309"
-160808;"58151"
-3348769;"80335"
-1050410;"48036"
-165353;"45279"
-2766608;"51442"
-1646576;"37082"
-2825590;"64356"
-2109291;"62504"
-1634825;"08226"
-59049;"59650"
-152388;"79257"
-121856;"25078"
-80111;"37083"
-3256269;"80697"
-1775162;"71255"
-956610;"89122"
-1649038;"311"
-1465541;"81003"
-906836;"67003"
-539051;"71120"
-1746207;"47295"
-1292753;"77462"
-139133;"01380"
-92970;"33357"
-2886616;"26147"
-58169;"59648"
-2030261;"246800601"
-2917736;"62332"
-111532;"73130"
-379967;"70039"
-2690410;"62282"
-1022045;"63103"
-287423;"48194"
-71270;"13060"
-532367;"60345"
-398247;"16302"
-2820610;"66045"
-403541;"18091"
-1492425;"81133"
-162634;"65335"
-89257;"33332"
-1152727;"57339"
-3289328;"08335"
-1943121;"28240"
-536797;"27224"
-76339;"37266"
-124038;"46036"
-1701255;"07121"
-2134786;"245701362"
-531449;"60661"
-2804750;"61498"
-109295;"74116"
-3217544;"24374"
-1414582;"77200"
-83148;"28022"
-1227935;"91399"
-363603;"63310"
-2992859;"24055"
-125598;"63154"
-74426;"47009"
-73948;"02628"
-2574455;"12183"
-359566;"22148"
-387079;"22038"
-110590;"33295"
-144629;"21497"
-132327;"32268"
-157282;"44082"
-75886;"40003"
-116837;"40314"
-2915671;"62299"
-126936;"32334"
-532386;"60568"
-164052;"40139"
-89386;"26312"
-1137738;"53157"
-145207;"21003"
-1269468;"80332"
-3018412;"247600661"
-149653;"45088"
-120255;"23226"
-117759;"88380"
-175164;"69296"
-157654;"62887"
-75145;"67124"
-166775;"85172"
-118536;"23069"
-76947;"27351"
-107434;"72275"
-1774546;"51644"
-80346;"68279"
-3032107;"43107"
-390691;"30052"
-156383;"21554"
-915399;"68227"
-89952;"26267"
-2020351;"09043"
-1014465;"50167"
-179313;"44075"
-3279371;"08297"
-168632;"86010"
-153422;"02495"
-140107;"86149"
-115218;"57217"
-114872;"57119"
-2880506;"33067"
-146314;"21104"
-1663507;"243200508"
-2774261;"47204"
-1825331;"65018"
-2995331;"10207"
-2950750;"02273"
-2137961;"04155"
-398672;"33476"
-3094266;"52384"
-139949;"86135"
-3255364;"24284"
-166622;"85055"
-146537;"79008"
-1451473;"81031"
-1267796;"16140"
-3221548;"64226"
-2196583;"624"
-2648183;"61418"
-1251168;"80834"
-2046325;"10268"
-419026;"29266"
-157420;"88342"
-152236;"02214"
-1230120;"60593"
-116491;"63171"
-111526;"73170"
-2732272;"244301073"
-1120891;"62037"
-163575;"14167"
-116440;"90030"
-2832660;"153"
-1927045;"10279"
-3030746;"43214"
-273421;"11086"
-148712;"39121"
-113100;"54168"
-150156;"79179"
-74340;"73062"
-70789;"26342"
-537544;"50514"
-148285;"79105"
-125427;"32451"
-1404741;"31464"
-152754;"02322"
-276815;"29214"
-148956;"47280"
-226348;"38111"
-147351;"01342"
-2585493;"43143"
-167081;"37065"
-145081;"56204"
-146633;"35354"
-124341;"46330"
-80511;"68307"
-2952574;"02726"
-2106350;"52449"
-124070;"46202"
-1076964;"60556"
-1109200;"50240"
-2937402;"19159"
-2002335;"76697"
-168199;"64061"
-149650;"45009"
-123191;"46142"
-2966721;"55485"
-2063721;"09312"
-78588;"67016"
-453064;"25499"
-2603127;"15166"
-1066801;"50609"
-2120247;"09322"
-1701063;"07071"
-296002;"67235"
-121658;"19246"
-2756277;"51276"
-1043172;"42205"
-115053;"31284"
-75312;"74173"
-957255;"25005"
-168927;"38459"
-124641;"17077"
-3335152;"71503"
-2149773;"243800083"
-3293148;"27106"
-965380;"10012"
-3210999;"64234"
-75650;"01138"
-2969584;"55494"
-180047;"62022"
-7437;"38"
-307857;"18262"
-190707;"50096"
-83681;"26125"
-2162208;"83015"
-146649;"01403"
-153486;"02601"
-107397;"72137"
-419448;"42198"
-1223655;"25052"
-146850;"35359"
-3087982;"80084"
-1070586;"48179"
-166988;"26017"
-1127370;"67535"
-125637;"17262"
-2083443;"245900675"
-272389;"49370"
-280295;"14622"
-116617;"87142"
-1202523;"78397"
-278720;"22326"
-1227942;"91112"
-910530;"71590"
-161210;"58162"
-134161;"14292"
-1775186;"58144"
-1106385;"50442"
-38633;"26124"
-2944628;"19029"
-2842258;"76048"
-1172649;"71445"
-536174;"27322"
-107496;"72225"
-283821;"48094"
-114577;"90089"
-165320;"45096"
-155449;"21643"
-154287;"21353"
-2991283;"24319"
-1362003;"60271"
-374273;"70538"
-2760245;"51212"
-3193890;"523"
-1804765;"53160"
-1270487;"33400"
-128234;"32382"
-2917152;"62069"
-1017399;"64197"
-1273056;"25319"
-2989929;"55105"
-1249433;"49148"
-1491785;"25492"
-275457;"29158"
-2530991;"11147"
-1672417;"76580"
-276423;"34318"
-2641747;"71361"
-544307;"39355"
-168170;"38051"
-161718;"39550"
-2364217;"240200279"
-3248249;"80427"
-145810;"14070"
-2918495;"62740"
-1908142;"41110"
-112493;"44113"
-2588744;"51051"
-969369;"02250"
-118780;"23041"
-3022717;"247600695"
-2587396;"11165"
-1163545;"67307"
-128141;"32037"
-1776127;"09047"
-2430746;"65215"
-165248;"45121"
-145725;"07010"
-87002;"93070"
-409735;"77024"
-2553584;"65134"
-161907;"58271"
-2856738;"03154"
-3320501;"61408"
-2853831;"66142"
-2983633;"55195"
-89562;"33539"
-3047134;"64457"
-2738618;"51639"
-386110;"30232"
-142952;"35214"
-2242916;"65450"
-305225;"70415"
-103823;"74026"
-1225513;"31480"
-543026;"27646"
-89773;"33512"
-1922279;"55343"
-1695167;"33353"
-3013040;"64517"
-2060575;"09242"
-1794421;"51645"
-2247302;"57299"
-2967453;"89447"
-157570;"26228"
-367219;"78246"
-1666965;"247200728"
-75898;"40315"
-1494233;"81088"
-3048376;"43063"
-2620548;"71190"
-1770087;"52520"
-1107720;"50470"
-2618755;"51448"
-2082514;"11399"
-1115711;"58285"
-123568;"46286"
-2574599;"07226"
-155921;"17174"
-295986;"49260"
-1071034;"04173"
-1771734;"57719"
-269953;"88002"
-125321;"63289"
-1628166;"02545"
-550371;"27089"
-2096336;"64069"
-130429;"32123"
-2416903;"54455"
-146290;"24381"
-73032;"13006"
-1970112;"47075"
-169143;"85207"
